category,product_code,true_rank,predicted_score
Chicken_Strips,10,1.0,8.551440628462306
Cream_Cheese,1,2.0,3.630748009536332
Cream_Cheese,2,10.0,5.242239304647001
Cream_Cheese,3,4.0,3.867173111419605
Cream_Cheese,4,9.0,3.798985942326509
Cream_Cheese,5,8.0,7.98882552277632
Cream_Cheese,6,7.0,8.872616162505373
Cream_Cheese,7,1.0,5.791321155237441e-10
Cream_Cheese,8,3.0,6.353068004161185
Cream_Cheese,9,5.0,2.8028564426596603
Cream_Cheese,10,6.0,5.057900809907605
Creamer,1,1.0,4.12708555484141
Creamer,2,4.0,2.126986652203344
Creamer,3,9.0,4.334528927127282
Creamer,4,8.0,7.45586941778293
Creamer,5,2.0,0.0862953115586338
Creamer,6,5.0,6.288946326812043
Creamer,7,6.0,4.594922579880653
Creamer,8,7.0,4.4756155150813655
Creamer,9,3.0,5.311678010434081
Deli_Ham,1,8.0,3.6017102854878313
Deli_Ham,2,3.5,0.0012320489501172
Deli_Ham,3,3.5,4.088410391572587
Deli_Ham,4,5.0,6.657602356513626
Deli_Ham,5,6.0,1.8293397677414944
Deli_Ham,6,9.0,7.705154117632974
Deli_Ham,7,1.0,5.84596114926102
Deli_Ham,8,2.0,4.338259281993119
Deli_Ham,9,7.0,0.1434782685029865
Deli_Turkey,1,7.0,3.133102747833906
Deli_Turkey,2,3.0,1.6787665409011607
Deli_Turkey,3,6.0,5.994250052357011
Deli_Turkey,4,5.0,4.006034531201084
Deli_Turkey,5,2.0,3.2606691995975403
Deli_Turkey,6,1.0,5.4951991513658855
Deli_Turkey,7,4.0,0.3126311491710671
Hot_Dogs,1,4.0,3.068994072949007
Hot_Dogs,2,5.0,4.235129566057992
Hot_Dogs,3,8.0,6.618362570582194
Hot_Dogs,4,6.0,6.285668893266668
Hot_Dogs,5,10.0,8.077778011969242
Hot_Dogs,6,7.0,3.7023701169085537
Hot_Dogs,7,2.0,0.0046601725436355
Hot_Dogs,8,1.0,3.4167613446732408
Hot_Dogs,9,3.0,1.1717062825449611
Hot_Dogs,10,9.0,3.8735294552174886
Ice_Cream_Hard_Serve,1,10.0,6.376438876550363
Ice_Cream_Hard_Serve,2,8.0,1.4133638439910985
Ice_Cream_Hard_Serve,3,3.0,4.07574135008672
Ice_Cream_Hard_Serve,4,7.0,0.0628972984814375
Ice_Cream_Hard_Serve,5,6.0,6.102799647419925
Ice_Cream_Hard_Serve,6,1.0,5.663849733438278
Ice_Cream_Hard_Serve,7,9.0,6.082999937775196
Ice_Cream_Hard_Serve,8,5.0,7.430498997568085
Ice_Cream_Hard_Serve,9,2.0,4.753294140419958
Ice_Cream_Hard_Serve,10,4.0,6.4655981594436405
Meatballs,1,1.0,3.832685242178014
Meatballs,2,3.0,3.984581064685998
Meatballs,3,5.0,1.1904434948878413
Meatballs,4,4.0,0.0020360751803771
Meatballs,5,2.0,3.4893212675543506
Milk,1,13.0,11.475593663545864
Milk,2,11.0,9.707278032505055
Milk,3,9.0,5.149867948555645
Milk,4,6.0,9.36490035433305
Milk,5,10.0,7.423956155843786
Milk,6,5.0,12.22319896761554
Milk,7,2.0,4.086917347459677
Milk,8,4.0,4.446169055235313
Milk,9,1.0,4.583858492407391
Milk,10,17.0,12.83142671298751
Milk,11,15.0,14.791370018891582
Milk,12,3.0,1.4418622160944514
Milk,13,7.0,6.500983284439402
Milk,14,8.0,7.869896544168714
Milk,15,18.0,15.26902104378018
Milk,16,16.0,10.650154315811434
Milk,17,12.0,13.935571885294031
Milk,18,14.0,10.78628235141656
Mozzarella,1,4.0,3.581727685785427
Mozzarella,2,2.0,2.903004938842949
Mozzarella,3,3.0,6.916983576142955
Mozzarella,4,1.0,4.872443861590671
Mozzarella,5,5.0,6.622187801000535
Mozzarella,6,7.0,0.0972910497107934
Mozzarella,7,8.0,0.0200115277980042
Mozzarella,8,6.0,0.0730436183054197
Nuggets,1,1.0,2.8674985680326897
Nuggets,2,6.0,7.283043581265639
Nuggets,3,10.0,8.984722791948423
Nuggets,4,7.0,6.333549963073605
Nuggets,5,5.0,1.736630719456791
Nuggets,6,3.0,6.052433277775686
Nuggets,7,2.0,8.999985415871114
Nuggets,8,8.0,3.7176620209940983
Nuggets,9,4.0,7.792151338634882
Nuggets,10,9.0,0.0005400126795073
Pulled_Pork,1,3.0,5.995248023085631
Pulled_Pork,2,7.0,5.520649305409671
Pulled_Pork,3,4.0,2.6533014368684906e-06
Pulled_Pork,4,5.0,3.596383426134142
Pulled_Pork,5,2.0,4.31960059255268
Pulled_Pork,6,6.0,1.1607198026923284
Pulled_Pork,7,1.0,3.1488653111212037
Sour_Cream,1,2.0,0.9178947136673036
Sour_Cream,2,4.0,8.474227673529808e-07
Sour_Cream,3,5.0,3.999988152501403
Sour_Cream,4,3.0,3.002187416472007
Sour_Cream,5,1.0,1.978596317405803
Steak,1,7.0,5.575655109014101
Steak,2,4.0,0.0007370295010246
Steak,3,9.0,7.999982325485261
Steak,4,2.0,5.130953558639415
Steak,5,6.0,1.6634053690754378
Steak,6,5.0,5.0204562435752855
Steak,7,1.0,5.610001774641668
Steak,8,3.0,0.0028172808776414
Steak,9,8.0,4.962689414366474
Unbreaded_Chicken_Breast,1,10.0,8.956510050424596
Unbreaded_Chicken_Breast,2,5.0,2.9420547023132375
Unbreaded_Chicken_Breast,3,1.0,1.6702255121229266
Unbreaded_Chicken_Breast,4,4.0,6.059428549373756
Unbreaded_Chicken_Breast,5,6.0,1.5584176116296833
Unbreaded_Chicken_Breast,6,7.0,2.8997060740015845
Unbreaded_Chicken_Breast,7,9.0,7.454145887267735
Unbreaded_Chicken_Breast,8,3.0,3.55542050661821
Unbreaded_Chicken_Breast,9,8.0,6.9339102079939625
Unbreaded_Chicken_Breast,10,2.0,3.565661490987471
Yogurt,1,1.0,3.9040764135236903
Yogurt,2,6.0,2.302657495441843
Yogurt,3,2.0,4.224312867364792
Yogurt,4,3.0,0.7188439420715322
Yogurt,5,5.0,1.6970695397169693
Yogurt,6,4.0,3.595117318182266
