category,product_code,true_rank,predicted_score
Pulled_Pork,5,2.0,3.135005660751494
Pulled_Pork,6,6.0,3.3457210338370302
Pulled_Pork,7,1.0,3.3291334171956164
Sour_Cream,1,2.0,4.214528658542913
Sour_Cream,2,4.0,4.079401526594867
Sour_Cream,3,5.0,4.162891507215869
Sour_Cream,4,3.0,4.222489376404567
Sour_Cream,5,1.0,4.281336770579527
Steak,1,7.0,3.204050728321847
Steak,2,4.0,3.699358746751962
Steak,3,9.0,3.576017740564651
Steak,4,2.0,2.9970035614418493
Steak,5,6.0,3.056576312304606
Steak,6,5.0,3.0765580291316916
Steak,7,1.0,3.6184315936255222
Steak,8,3.0,2.975590787880495
Steak,9,8.0,2.9269404578343345
Unbreaded_Chicken_Breast,1,10.0,3.558889444557
Unbreaded_Chicken_Breast,2,5.0,3.426071497825838
Unbreaded_Chicken_Breast,3,1.0,3.5517557272169444
Unbreaded_Chicken_Breast,4,4.0,3.5192709562699944
Unbreaded_Chicken_Breast,5,6.0,3.135078118043166
Unbreaded_Chicken_Breast,6,7.0,3.1821873119092072
Unbreaded_Chicken_Breast,7,9.0,3.517023237948694
Unbreaded_Chicken_Breast,8,3.0,3.650020517155698
Unbreaded_Chicken_Breast,9,8.0,3.341156295850821
Unbreaded_Chicken_Breast,10,2.0,3.660275859592456
Yogurt,1,1.0,3.4821545932722473
Yogurt,2,6.0,3.4005625498623777
Yogurt,3,2.0,3.4872830555852974
Yogurt,4,3.0,3.407935558600399
Yogurt,5,5.0,3.4385372742084463
Yogurt,6,4.0,3.280134683584988
