category,product_code,true_rank,predicted_score
Creamer,4,8.0,-0.3888888888888889
Creamer,5,2.0,-0.4444444444444445
Creamer,6,5.0,-0.8055555555555557
Creamer,7,6.0,-0.5277777777777778
Creamer,8,7.0,-0.6388888888888888
Creamer,9,3.0,-0.7777777777777778
Deli_Ham,1,8.0,-0.7171717171717171
Deli_Ham,2,3.5,-0.404040404040404
Deli_Ham,3,3.5,-0.5303030303030303
Deli_Ham,4,5.0,-0.409090909090909
Deli_Ham,5,6.0,-0.702020202020202
Deli_Ham,6,9.0,-0.7727272727272727
Deli_Ham,7,1.0,-0.5454545454545454
Deli_Ham,8,2.0,-0.5454545454545454
Deli_Ham,9,7.0,-0.2727272727272727
Deli_Turkey,1,7.0,-0.4074074074074074
Deli_Turkey,2,3.0,-0.4814814814814814
Deli_Turkey,3,6.0,-0.5555555555555556
Deli_Turkey,4,5.0,-0.6666666666666666
Deli_Turkey,5,2.0,-0.8148148148148148
Deli_Turkey,6,1.0,-0.5185185185185185
Deli_Turkey,7,4.0,-0.5185185185185185
Hot_Dogs,1,4.0,-0.7111111111111112
Hot_Dogs,2,5.0,-0.7916666666666666
Hot_Dogs,3,8.0,-0.4833333333333333
Hot_Dogs,4,6.0,-0.4277777777777777
Hot_Dogs,5,10.0,-0.5222222222222223
Hot_Dogs,6,7.0,-0.4777777777777778
Hot_Dogs,7,2.0,-0.7166666666666667
Hot_Dogs,8,1.0,-0.5166666666666667
Hot_Dogs,9,3.0,-0.3888888888888888
Hot_Dogs,10,9.0,-0.5416666666666666
Ice_Cream_Hard_Serve,1,10.0,-0.3333333333333333
Ice_Cream_Hard_Serve,2,8.0,-0.875
Ice_Cream_Hard_Serve,3,3.0,-0.4305555555555555
Ice_Cream_Hard_Serve,4,7.0,-0.75
Ice_Cream_Hard_Serve,5,6.0,-0.4444444444444444
Ice_Cream_Hard_Serve,6,1.0,-0.5833333333333333
Ice_Cream_Hard_Serve,7,9.0,-0.3333333333333333
Ice_Cream_Hard_Serve,8,5.0,-0.6111111111111112
Ice_Cream_Hard_Serve,9,2.0,-0.7083333333333333
Ice_Cream_Hard_Serve,10,4.0,-0.513888888888889
Meatballs,1,1.0,-0.7619047619047619
Meatballs,2,3.0,-0.4761904761904762
Meatballs,3,5.0,-0.3809523809523809
Meatballs,4,4.0,-0.4761904761904761
Meatballs,5,2.0,-0.8095238095238094
Milk,1,13.0,-0.3939393939393938
Milk,2,11.0,-0.5
Milk,3,9.0,-0.787878787878788
Milk,4,6.0,-0.303030303030303
Milk,5,10.0,-0.5454545454545454
Milk,6,5.0,-0.3181818181818182
Milk,7,2.0,-0.5
Milk,8,4.0,-0.7121212121212123
Milk,9,1.0,-0.5757575757575758
Milk,10,17.0,-0.5151515151515152
Milk,11,15.0,-0.4242424242424242
Milk,12,3.0,-0.6060606060606061
Milk,13,7.0,-0.3939393939393938
Milk,14,8.0,-0.7272727272727272
Milk,15,18.0,-0.4393939393939394
Milk,16,16.0,-0.4393939393939394
Milk,17,12.0,-0.515151515151515
Milk,18,14.0,-0.787878787878788
Mozzarella,1,4.0,-0.4111111111111111
Mozzarella,2,2.0,-0.5416666666666666
Mozzarella,3,3.0,-0.5166666666666667
Mozzarella,4,1.0,-0.5666666666666667
Mozzarella,5,5.0,-0.6222222222222221
Mozzarella,6,7.0,-0.3333333333333333
Mozzarella,7,8.0,-0.6388888888888888
Mozzarella,8,6.0,-0.6
Nuggets,1,1.0,-0.611111111111111
Nuggets,2,6.0,-0.7777777777777777
Nuggets,3,10.0,-0.4444444444444444
Nuggets,4,7.0,-0.5277777777777778
Nuggets,5,5.0,-0.6666666666666666
Nuggets,6,3.0,-0.5555555555555557
Nuggets,7,2.0,-0.5277777777777778
Nuggets,8,8.0,-0.3888888888888889
Nuggets,9,4.0,-0.3888888888888889
Nuggets,10,9.0,-0.6111111111111112
Pulled_Pork,1,3.0,-0.5555555555555555
Pulled_Pork,2,7.0,-0.4814814814814814
Pulled_Pork,3,4.0,-0.5185185185185185
Pulled_Pork,4,5.0,-0.4444444444444444
Pulled_Pork,5,2.0,-0.6666666666666666
Pulled_Pork,6,6.0,-0.6666666666666666
Pulled_Pork,7,1.0,-0.5555555555555555
Sour_Cream,1,2.0,-0.4285714285714285
Sour_Cream,2,4.0,-0.5238095238095238
Sour_Cream,3,5.0,-0.619047619047619
Sour_Cream,4,3.0,-0.6190476190476191
Sour_Cream,5,1.0,-0.6666666666666666
Steak,1,7.0,-0.409090909090909
Steak,2,4.0,-0.8636363636363636
Steak,3,9.0,-0.3181818181818182
Steak,4,2.0,-0.3181818181818182
Steak,5,6.0,-0.3181818181818182
Steak,6,5.0,-0.5454545454545454
Steak,7,1.0,-0.8636363636363636
Steak,8,3.0,-0.7272727272727273
Steak,9,8.0,-0.5454545454545454
Unbreaded_Chicken_Breast,1,10.0,-0.625
Unbreaded_Chicken_Breast,2,5.0,-0.625
Unbreaded_Chicken_Breast,3,1.0,-0.5833333333333333
Unbreaded_Chicken_Breast,4,4.0,-0.7083333333333334
Unbreaded_Chicken_Breast,5,6.0,-0.4583333333333333
Unbreaded_Chicken_Breast,6,7.0,-0.7083333333333333
Unbreaded_Chicken_Breast,7,9.0,-0.25
Unbreaded_Chicken_Breast,8,3.0,-0.625
Unbreaded_Chicken_Breast,9,8.0,-0.5
Unbreaded_Chicken_Breast,10,2.0,-0.3333333333333333
Yogurt,1,1.0,-0.3611111111111111
Yogurt,2,6.0,-0.7222222222222222
Yogurt,3,2.0,-0.7175925925925926
Yogurt,4,3.0,-0.5231481481481481
Yogurt,5,5.0,-0.4236111111111111
Yogurt,6,4.0,-0.5601851851851852
