category,product_code,true_rank,predicted_score
Ice_Cream_Hard_Serve,6,1.0,-0.5416666666666666
Ice_Cream_Hard_Serve,7,9.0,-0.4166666666666666
Ice_Cream_Hard_Serve,8,5.0,-0.5277777777777778
Ice_Cream_Hard_Serve,9,2.0,-0.5
Ice_Cream_Hard_Serve,10,4.0,-0.513888888888889
Meatballs,1,1.0,-0.5714285714285715
Meatballs,2,3.0,-0.619047619047619
Meatballs,3,5.0,-0.4761904761904761
Meatballs,4,4.0,-0.4761904761904761
Meatballs,5,2.0,-0.7619047619047619
Milk,1,13.0,-0.393939393939394
Milk,2,11.0,-0.4848484848484848
Milk,3,9.0,-0.893939393939394
Milk,4,6.0,-0.3484848484848484
Milk,5,10.0,-0.4393939393939394
Milk,6,5.0,-0.5151515151515152
Milk,7,2.0,-0.4848484848484848
Milk,8,4.0,-0.8333333333333334
Milk,9,1.0,-0.5909090909090909
Milk,10,17.0,-0.2424242424242424
Milk,11,15.0,-0.5303030303030303
Milk,12,3.0,-0.6666666666666666
Milk,13,7.0,-0.3787878787878787
Milk,14,8.0,-0.6515151515151515
Milk,15,18.0,-0.3939393939393938
Milk,16,16.0,-0.6060606060606061
Milk,17,12.0,-0.3181818181818182
Milk,18,14.0,-0.7575757575757575
Mozzarella,1,4.0,-0.6055555555555555
Mozzarella,2,2.0,-0.6666666666666667
Mozzarella,3,3.0,-0.7166666666666667
Mozzarella,4,1.0,-0.5666666666666667
Mozzarella,5,5.0,-0.4555555555555555
Mozzarella,6,7.0,-0.2916666666666666
Mozzarella,7,8.0,-0.5833333333333334
Mozzarella,8,6.0,-0.5722222222222222
Nuggets,1,1.0,-0.6388888888888888
Nuggets,2,6.0,-0.7777777777777777
Nuggets,3,10.0,-0.5277777777777778
Nuggets,4,7.0,-0.5
Nuggets,5,5.0,-0.6111111111111112
Nuggets,6,3.0,-0.5833333333333334
Nuggets,7,2.0,-0.5277777777777778
Nuggets,8,8.0,-0.3888888888888889
Nuggets,9,4.0,-0.3888888888888888
Nuggets,10,9.0,-0.5555555555555556
Pulled_Pork,1,3.0,-0.5555555555555555
Pulled_Pork,2,7.0,-0.4074074074074074
Pulled_Pork,3,4.0,-0.5555555555555556
Pulled_Pork,4,5.0,-0.5555555555555555
Pulled_Pork,5,2.0,-0.7037037037037037
Pulled_Pork,6,6.0,-0.5185185185185186
Pulled_Pork,7,1.0,-0.5925925925925926
Sour_Cream,1,2.0,-0.4761904761904761
Sour_Cream,2,4.0,-0.4761904761904762
Sour_Cream,3,5.0,-0.5714285714285714
Sour_Cream,4,3.0,-0.5238095238095238
Sour_Cream,5,1.0,-0.8095238095238094
Steak,1,7.0,-0.409090909090909
Steak,2,4.0,-0.8181818181818182
Steak,3,9.0,-0.409090909090909
Steak,4,2.0,-0.3181818181818182
Steak,5,6.0,-0.2727272727272727
Steak,6,5.0,-0.5454545454545454
Steak,7,1.0,-0.8181818181818181
Steak,8,3.0,-0.8181818181818181
Steak,9,8.0,-0.5
Unbreaded_Chicken_Breast,1,10.0,-0.625
Unbreaded_Chicken_Breast,2,5.0,-0.7083333333333333
Unbreaded_Chicken_Breast,3,1.0,-0.5416666666666667
Unbreaded_Chicken_Breast,4,4.0,-0.75
Unbreaded_Chicken_Breast,5,6.0,-0.4583333333333333
Unbreaded_Chicken_Breast,6,7.0,-0.5416666666666667
Unbreaded_Chicken_Breast,7,9.0,-0.25
Unbreaded_Chicken_Breast,8,3.0,-0.5416666666666666
Unbreaded_Chicken_Breast,9,8.0,-0.6666666666666667
Unbreaded_Chicken_Breast,10,2.0,-0.3333333333333333
Yogurt,1,1.0,-0.3564814814814814
Yogurt,2,6.0,-0.6388888888888888
Yogurt,3,2.0,-0.6342592592592592
Yogurt,4,3.0,-0.611111111111111
Yogurt,5,5.0,-0.2361111111111111
Yogurt,6,4.0,-0.7685185185185185
