category,product_code,true_rank,predicted_score
Hot_Dogs,5,10.0,4.891127768028367
Hot_Dogs,6,7.0,2.5484288524634007
Hot_Dogs,7,2.0,2.8147862441667724
Hot_Dogs,8,1.0,2.8671225361075674
Hot_Dogs,9,3.0,3.485830191399876
Hot_Dogs,10,9.0,3.037431991478001
Ice_Cream_Hard_Serve,1,10.0,4.788255699621934
Ice_Cream_Hard_Serve,2,8.0,3.8695634112160313
Ice_Cream_Hard_Serve,3,3.0,3.783586333926528
Ice_Cream_Hard_Serve,4,7.0,3.306445266483662
Ice_Cream_Hard_Serve,5,6.0,5.574631884609552
Ice_Cream_Hard_Serve,6,1.0,3.3120410266442857
Ice_Cream_Hard_Serve,7,9.0,4.706718900964636
Ice_Cream_Hard_Serve,8,5.0,4.838663524614104
Ice_Cream_Hard_Serve,9,2.0,3.098605018839528
Ice_Cream_Hard_Serve,10,4.0,4.639554639972065
Meatballs,1,1.0,3.406308314494739
Meatballs,2,3.0,3.1462553401238305
Meatballs,3,5.0,3.301567493409578
Meatballs,4,4.0,3.014010468715493
Meatballs,5,2.0,4.6492217427203855
Milk,1,13.0,4.264482215148158
Milk,2,11.0,3.6533250166649576
Milk,3,9.0,3.419607451661392
Milk,4,6.0,3.6807461611932646
Milk,5,10.0,3.1771891798677396
Milk,6,5.0,3.323183356363105
Milk,7,2.0,3.967327922469281
Milk,8,4.0,2.670445317614748
Milk,9,1.0,2.749095494330488
Milk,10,17.0,3.619266774254773
Milk,11,15.0,3.7232581052080462
Milk,12,3.0,2.1830676955967476
Milk,13,7.0,3.557283092528958
Milk,14,8.0,3.371550318185721
Milk,15,18.0,3.697492549829599
Milk,16,16.0,3.837208626714933
Milk,17,12.0,4.573950634169208
Milk,18,14.0,3.787908070746248
Mozzarella,1,4.0,4.181032092631211
Mozzarella,2,2.0,4.047669737341783
Mozzarella,3,3.0,3.8590933758454384
Mozzarella,4,1.0,3.914218684699168
Mozzarella,5,5.0,4.101009026992737
Mozzarella,6,7.0,3.58073611520488
Mozzarella,7,8.0,3.0166368045452447
Mozzarella,8,6.0,2.134284462834584
Nuggets,1,1.0,4.327047970924127
Nuggets,2,6.0,3.0101673591502176
Nuggets,3,10.0,3.3258828806543
Nuggets,4,7.0,5.664831758164438
Nuggets,5,5.0,3.1349106502841195
Nuggets,6,3.0,4.210080595285847
Nuggets,7,2.0,5.425419935443297
Nuggets,8,8.0,4.09086141300027
Nuggets,9,4.0,4.041831461348224
Nuggets,10,9.0,2.8756672244239634
Pulled_Pork,1,3.0,3.941205759677136
Pulled_Pork,2,7.0,3.52879438764884
Pulled_Pork,3,4.0,2.7691257249364183
Pulled_Pork,4,5.0,4.11330768101484
Pulled_Pork,5,2.0,3.833271811495558
Pulled_Pork,6,6.0,-8.207418185560241
Pulled_Pork,7,1.0,3.6957279119760424
Sour_Cream,1,2.0,4.418366280744124
Sour_Cream,2,4.0,3.374495498727295
Sour_Cream,3,5.0,3.332097714685198
Sour_Cream,4,3.0,4.340393577774147
Sour_Cream,5,1.0,3.0626546620681188
Steak,1,7.0,3.0844496205324363
Steak,2,4.0,1.4765403725380448
Steak,3,9.0,4.630256929701505
Steak,4,2.0,2.760615845499185
Steak,5,6.0,1.8780943468021072
Steak,6,5.0,3.455677423467137
Steak,7,1.0,3.96633983099285
Steak,8,3.0,3.142274045041047
Steak,9,8.0,2.16214443291483
Unbreaded_Chicken_Breast,1,10.0,4.329174401340396
Unbreaded_Chicken_Breast,2,5.0,2.256706492981282
Unbreaded_Chicken_Breast,3,1.0,2.419066578112094
Unbreaded_Chicken_Breast,4,4.0,3.6133996313747256
Unbreaded_Chicken_Breast,5,6.0,2.4394142308084525
Unbreaded_Chicken_Breast,6,7.0,4.292509643547218
Unbreaded_Chicken_Breast,7,9.0,5.48148148837785
Unbreaded_Chicken_Breast,8,3.0,3.655656998882319
Unbreaded_Chicken_Breast,9,8.0,4.81513067913613
Unbreaded_Chicken_Breast,10,2.0,3.5292985060322817
Yogurt,1,1.0,4.992684882909163
Yogurt,2,6.0,3.189740230050734
Yogurt,3,2.0,3.898332910379547
Yogurt,4,3.0,2.514103769337959
Yogurt,5,5.0,3.3459241653294027
Yogurt,6,4.0,4.980262432546737
