category,product_code,true_rank,predicted_score
Deli_Turkey,5,2.0,0.705305261865654
Deli_Turkey,6,1.0,2.0013836925570487
Deli_Turkey,7,4.0,3.657092436840092
Hot_Dogs,1,4.0,1.3035257030778484
Hot_Dogs,2,5.0,3.5690603666260263
Hot_Dogs,3,8.0,3.3775427127639386
Hot_Dogs,4,6.0,5.503983523702262
Hot_Dogs,5,10.0,5.099385840611455
Hot_Dogs,6,7.0,4.249270057997931
Hot_Dogs,7,2.0,0.5399081092163889
Hot_Dogs,8,1.0,2.0329914178938178
Hot_Dogs,9,3.0,1.5810443521562327
Hot_Dogs,10,9.0,1.5764735972567183
Ice_Cream_Hard_Serve,1,10.0,3.2928037706021156
Ice_Cream_Hard_Serve,2,8.0,1.8467120186508033
Ice_Cream_Hard_Serve,3,3.0,2.3490475782298335
Ice_Cream_Hard_Serve,4,7.0,0.4651041264543409
Ice_Cream_Hard_Serve,5,6.0,3.704953438151259
Ice_Cream_Hard_Serve,6,1.0,0.4229927599757106
Ice_Cream_Hard_Serve,7,9.0,4.0413398962864555
Ice_Cream_Hard_Serve,8,5.0,4.4338077711014225
Ice_Cream_Hard_Serve,9,2.0,3.07012799606347
Ice_Cream_Hard_Serve,10,4.0,4.863705615615448
Meatballs,1,1.0,2.917519756982662
Meatballs,2,3.0,3.9131353382231504
Meatballs,3,5.0,3.928272800488191
Meatballs,4,4.0,1.5124869792278154e-05
Meatballs,5,2.0,1.336539212613652
Milk,1,13.0,5.88379506761855
Milk,2,11.0,5.539967150132428
Milk,3,9.0,1.6287467532319708
Milk,4,6.0,6.071778860683468
Milk,5,10.0,2.734195446702432
Milk,6,5.0,3.78186064575402
Milk,7,2.0,1.8591936323341611
Milk,8,4.0,2.396104113148856
Milk,9,1.0,0.4177521573270232
Milk,10,17.0,6.272424480215733
Milk,11,15.0,6.002616809070995
Milk,12,3.0,0.90480115426022
Milk,13,7.0,3.0958386523381445
Milk,14,8.0,4.421610857557135
Milk,15,18.0,4.57552918954045
Milk,16,16.0,4.0131450327920595
Milk,17,12.0,5.909324185297838
Milk,18,14.0,5.871028496147213
Mozzarella,1,4.0,3.309033469924772
Mozzarella,2,2.0,1.7746212683143838
Mozzarella,3,3.0,3.8991962961325104
Mozzarella,4,1.0,2.773646192768488
Mozzarella,5,5.0,4.995870654286702
Mozzarella,6,7.0,4.214823671074434
Mozzarella,7,8.0,1.5184497544770896e-08
Mozzarella,8,6.0,1.1392474900552103
Nuggets,1,1.0,3.915244521428324
Nuggets,2,6.0,4.165522421200407
Nuggets,3,10.0,2.30158609012063
Nuggets,4,7.0,3.0085123893915515
Nuggets,5,5.0,3.5157179550692153
Nuggets,6,3.0,1.320899811357625
Nuggets,7,2.0,4.76939795437994
Nuggets,8,8.0,3.843900021485736
Nuggets,9,4.0,3.86908190630285
Nuggets,10,9.0,2.5709788720306266
Pulled_Pork,1,3.0,3.9777198202025064
Pulled_Pork,2,7.0,4.176278755235333
Pulled_Pork,3,4.0,1.3847789489775837
Pulled_Pork,4,5.0,4.038593785539501
Pulled_Pork,5,2.0,0.6103823459300266
Pulled_Pork,6,6.0,1.9382551152535683
Pulled_Pork,7,1.0,2.49392774989785
Sour_Cream,1,2.0,2.2138772023229407
Sour_Cream,2,4.0,0.2263295913155731
Sour_Cream,3,5.0,3.4622151929301435
Sour_Cream,4,3.0,4.9162379019883256
Sour_Cream,5,1.0,0.992096091914872
Steak,1,7.0,4.883326579581327
Steak,2,4.0,1.4441240515316172
Steak,3,9.0,4.883364037089252
Steak,4,2.0,1.7529342298446386
Steak,5,6.0,1.947113452125808
Steak,6,5.0,4.14115649794022
Steak,7,1.0,2.596449080652676
Steak,8,3.0,1.1599692421979209
Steak,9,8.0,4.875429645689222
Unbreaded_Chicken_Breast,1,10.0,5.818313904594226
Unbreaded_Chicken_Breast,2,5.0,1.7482209011794425
Unbreaded_Chicken_Breast,3,1.0,1.9688782637778008
Unbreaded_Chicken_Breast,4,4.0,2.8861672474252513
Unbreaded_Chicken_Breast,5,6.0,3.1153001590319316
Unbreaded_Chicken_Breast,6,7.0,3.049841286285881
Unbreaded_Chicken_Breast,7,9.0,4.285544000081053
Unbreaded_Chicken_Breast,8,3.0,2.9277344921530526
Unbreaded_Chicken_Breast,9,8.0,2.531310964675411
Unbreaded_Chicken_Breast,10,2.0,1.604241120555724
Yogurt,1,1.0,2.7073503534726644
Yogurt,2,6.0,2.399218953776709
Yogurt,3,2.0,5.121026434948894
Yogurt,4,3.0,1.1915764213571785
Yogurt,5,5.0,0.86321109499346
Yogurt,6,4.0,4.183728568039456
