category,product_code,true_rank,predicted_score
Cheddar_Cheese,2,1.0,4.810099940890166
Cheddar_Cheese,3,5.5,4.727105380175552
Cheddar_Cheese,4,4.0,4.599928950985646
Cheddar_Cheese,5,2.0,4.350460191501453
Cheddar_Cheese,6,8.0,4.649745977678561
Cheddar_Cheese,7,3.0,4.570974890894297
Cheddar_Cheese,8,7.0,4.356420495816048
Chicken_Strips,1,2.0,3.229006179168709
Chicken_Strips,2,10.0,3.2493542343673183
Chicken_Strips,3,5.0,2.944689826416851
Chicken_Strips,4,4.0,3.0551638757646886
Chicken_Strips,5,7.0,3.918176850810696
Chicken_Strips,6,8.0,3.1658721593886296
Chicken_Strips,7,9.0,3.1586086085977687
Chicken_Strips,8,3.0,3.177456455133033
Chicken_Strips,9,6.0,3.3503147760989767
Chicken_Strips,10,1.0,3.2658630944303524
Cream_Cheese,1,2.0,3.773499400782779
Cream_Cheese,2,10.0,4.483382093623067
Cream_Cheese,3,4.0,3.696075493803486
Cream_Cheese,4,9.0,4.500320740070539
Cream_Cheese,5,8.0,3.8597469305033543
Cream_Cheese,6,7.0,4.184642279457056
Cream_Cheese,7,1.0,3.2931402317466163
Cream_Cheese,8,3.0,3.3729207828791155
Cream_Cheese,9,5.0,4.296979102547381
Cream_Cheese,10,6.0,4.351404851738931
Creamer,1,1.0,4.014496329582612
Creamer,2,4.0,4.265420543254599
Creamer,3,9.0,4.19788562608101
Creamer,4,8.0,3.926261471697071
Creamer,5,2.0,4.353602292735816
Creamer,6,5.0,4.451516106058943
Creamer,7,6.0,4.414002762595968
Creamer,8,7.0,4.577470016063254
Creamer,9,3.0,4.393602489936042
Deli_Ham,1,8.0,3.87488275751731
Deli_Ham,2,3.5,3.7952989337398546
Deli_Ham,3,3.5,3.449566502856701
Deli_Ham,4,5.0,3.471044152784405
Deli_Ham,5,6.0,3.3819578264563375
Deli_Ham,6,9.0,3.346848077364837
Deli_Ham,7,1.0,3.421107775180057
Deli_Ham,8,2.0,3.603897575777195
Deli_Ham,9,7.0,3.7096999712508865
Deli_Turkey,1,7.0,3.234040506144953
Deli_Turkey,2,3.0,2.923537372127256
Deli_Turkey,3,6.0,3.7066405517331487
Deli_Turkey,4,5.0,3.2986728764356705
Deli_Turkey,5,2.0,3.930536591298363
Deli_Turkey,6,1.0,3.611825222664237
Deli_Turkey,7,4.0,3.543036975007116
Hot_Dogs,1,4.0,3.039682008054857
Hot_Dogs,2,5.0,3.3939309947992897
Hot_Dogs,3,8.0,3.1618539317080736
Hot_Dogs,4,6.0,3.168022583640395
Hot_Dogs,5,10.0,3.3478971571937484
Hot_Dogs,6,7.0,3.000052741721478
Hot_Dogs,7,2.0,2.3877655373209916
Hot_Dogs,8,1.0,2.9633103304411916
Hot_Dogs,9,3.0,3.359400860524611
Hot_Dogs,10,9.0,3.03031002464402
Ice_Cream_Hard_Serve,1,10.0,3.529965231703523
Ice_Cream_Hard_Serve,2,8.0,4.1391839050333985
Ice_Cream_Hard_Serve,3,3.0,4.115290854175476
Ice_Cream_Hard_Serve,4,7.0,4.733395361519062
Ice_Cream_Hard_Serve,5,6.0,4.3908797815056495
Ice_Cream_Hard_Serve,6,1.0,3.270264459222164
Ice_Cream_Hard_Serve,7,9.0,4.523505382336926
Ice_Cream_Hard_Serve,8,5.0,4.5458806061039105
Ice_Cream_Hard_Serve,9,2.0,4.2821164374245
Ice_Cream_Hard_Serve,10,4.0,4.446611208074388
Meatballs,1,1.0,3.110283200384257
Meatballs,2,3.0,3.2715506711310303
Meatballs,3,5.0,3.486517526128733
Meatballs,4,4.0,3.5757507893323264
Meatballs,5,2.0,3.615519745238203
Milk,1,13.0,3.314715325263577
Milk,2,11.0,3.1807790130538196
Milk,3,9.0,4.010119708894939
Milk,4,6.0,3.5326433457829323
Milk,5,10.0,3.5890327018513406
Milk,6,5.0,3.2766428134860197
Milk,7,2.0,3.794040994176733
Milk,8,4.0,4.559647344363086
Milk,9,1.0,4.02272745419799
Milk,10,17.0,3.8610043759683568
Milk,11,15.0,4.563173566919511
Milk,12,3.0,2.9067137471700555
Milk,13,7.0,3.2003803330720255
Milk,14,8.0,4.107356074335376
Milk,15,18.0,3.9409923490690217
Milk,16,16.0,3.5534475978405724
Milk,17,12.0,3.614938361526326
Milk,18,14.0,4.0134754622321385
Mozzarella,1,4.0,4.313993131263643
Mozzarella,2,2.0,3.742634927512212
Mozzarella,3,3.0,4.2058749463989455
Mozzarella,4,1.0,4.5497159270507845
Mozzarella,5,5.0,4.021261374810886
Mozzarella,6,7.0,4.155542776292965
Mozzarella,7,8.0,3.9591221130174694
Mozzarella,8,6.0,3.877760318517206
Nuggets,1,1.0,3.890441481016838
Nuggets,2,6.0,3.584042560983671
Nuggets,3,10.0,3.439136355453039
Nuggets,4,7.0,3.741845256621428
Nuggets,5,5.0,3.2934523749587643
Nuggets,6,3.0,3.8387703789687255
Nuggets,7,2.0,3.4133640313548548
Nuggets,8,8.0,3.7197264239771486
Nuggets,9,4.0,3.613523898472173
Nuggets,10,9.0,3.40781650535285
Pulled_Pork,1,3.0,3.086004418023107
Pulled_Pork,2,7.0,3.505847715910062
Pulled_Pork,3,4.0,3.289932405453191
Pulled_Pork,4,5.0,3.135949633214072
Pulled_Pork,5,2.0,3.3484943653610713
Pulled_Pork,6,6.0,3.3561621205486665
Pulled_Pork,7,1.0,3.5657689402539017
Sour_Cream,1,2.0,4.386329107091892
Sour_Cream,2,4.0,4.087003511342861
Sour_Cream,3,5.0,4.186633383982163
Sour_Cream,4,3.0,4.365336848048443
Sour_Cream,5,1.0,4.352047023987198
Steak,1,7.0,3.219261238871922
Steak,2,4.0,3.530479534951664
Steak,3,9.0,3.529598303334204
Steak,4,2.0,3.0464174315176145
Steak,5,6.0,3.125331204348031
Steak,6,5.0,3.2862486224912812
Steak,7,1.0,3.152725971742546
Steak,8,3.0,3.048415195304292
Steak,9,8.0,2.9363137929295524
Unbreaded_Chicken_Breast,1,10.0,3.4023214690852495
Unbreaded_Chicken_Breast,2,5.0,3.321524997649439
Unbreaded_Chicken_Breast,3,1.0,3.65853319904084
Unbreaded_Chicken_Breast,4,4.0,3.510544403641242
Unbreaded_Chicken_Breast,5,6.0,3.3501458140059457
Unbreaded_Chicken_Breast,6,7.0,3.0289237182628987
Unbreaded_Chicken_Breast,7,9.0,3.578470871445874
Unbreaded_Chicken_Breast,8,3.0,3.7201989552029895
Unbreaded_Chicken_Breast,9,8.0,3.448801530159543
Unbreaded_Chicken_Breast,10,2.0,3.844437234994995
Yogurt,1,1.0,3.2829391106118075
Yogurt,2,6.0,3.3826798437643792
Yogurt,3,2.0,3.4847654212928667
Yogurt,4,3.0,3.2920966446421827
Yogurt,5,5.0,3.270852665716137
Yogurt,6,4.0,3.5758963297302184
