category,product_code,true_rank,predicted_score
Pulled_Pork,5,2.0,2.6178350293651804
Pulled_Pork,6,6.0,1.7017192637939093e-18
Pulled_Pork,7,1.0,4.953616710103028
Sour_Cream,1,2.0,1.0000000002632292
Sour_Cream,2,4.0,1.000021330790164
Sour_Cream,3,5.0,2.210140227411506
Sour_Cream,4,3.0,3.881506529719409
Sour_Cream,5,1.0,6.111148134221183e-14
Steak,1,7.0,5.992613622145884
Steak,2,4.0,9.838685766726463e-10
Steak,3,9.0,6.002056400210526
Steak,4,2.0,5.465713023575616
Steak,5,6.0,0.0006964230111011
Steak,6,5.0,4.9888653123949185
Steak,7,1.0,6.574537421032611
Steak,8,3.0,4.930892107953877
Steak,9,8.0,7.999974775671342
Unbreaded_Chicken_Breast,1,10.0,7.999960448782167
Unbreaded_Chicken_Breast,2,5.0,4.578878310516096e-07
Unbreaded_Chicken_Breast,3,1.0,4.627000320812639
Unbreaded_Chicken_Breast,4,4.0,1.1213696895470422
Unbreaded_Chicken_Breast,5,6.0,0.257206787049024
Unbreaded_Chicken_Breast,6,7.0,0.0057562653065884
Unbreaded_Chicken_Breast,7,9.0,8.999999999799138
Unbreaded_Chicken_Breast,8,3.0,6.986123369728192
Unbreaded_Chicken_Breast,9,8.0,7.072833931632183
Unbreaded_Chicken_Breast,10,2.0,6.721461309993124
Yogurt,1,1.0,4.830479204514541
Yogurt,2,6.0,0.236330507090744
Yogurt,3,2.0,4.999999735009563
Yogurt,4,3.0,4.9962568771734395
Yogurt,5,5.0,0.3320189655150011
Yogurt,6,4.0,4.359449568272912
