category,product_code,true_rank,predicted_score
Meatballs,4,4.0,0.0252651183743698
Meatballs,5,2.0,3.488092325045779
Milk,1,13.0,14.311771993999416
Milk,2,11.0,11.05997124825084
Milk,3,9.0,3.751636995677329
Milk,4,6.0,9.821645511021671
Milk,5,10.0,5.630953249914389
Milk,6,5.0,10.016212574043443
Milk,7,2.0,4.983328124177878
Milk,8,4.0,3.519386809954633
Milk,9,1.0,2.0598263076648577
Milk,10,17.0,11.54457272554532
Milk,11,15.0,13.438223915851497
Milk,12,3.0,1.420406423472306
Milk,13,7.0,6.894162604110518
Milk,14,8.0,8.903211813913474
Milk,15,18.0,15.21035520385692
Milk,16,16.0,10.782030655670704
Milk,17,12.0,12.37509765033683
Milk,18,14.0,13.26111521834309
Mozzarella,1,4.0,1.9103449928108285
Mozzarella,2,2.0,2.8739475088431323
Mozzarella,3,3.0,6.9392138637817355
Mozzarella,4,1.0,5.01393706502396
Mozzarella,5,5.0,6.517529194352235
Mozzarella,6,7.0,0.8387407178269898
Mozzarella,7,8.0,0.0412646249606464
Mozzarella,8,6.0,0.0499042478439892
Nuggets,1,1.0,4.904948468514367
Nuggets,2,6.0,7.387336676850375
Nuggets,3,10.0,8.999821930566599
Nuggets,4,7.0,5.562316966902889
Nuggets,5,5.0,0.4276860532449688
Nuggets,6,3.0,4.894706474383987
Nuggets,7,2.0,8.9999864187369
Nuggets,8,8.0,4.940342266895074
Nuggets,9,4.0,6.012631529664573
Nuggets,10,9.0,0.0017669502476005
Pulled_Pork,1,3.0,5.996953676642024
Pulled_Pork,2,7.0,5.751062025882577
Pulled_Pork,3,4.0,7.354521490217456e-06
Pulled_Pork,4,5.0,2.783680270341999
Pulled_Pork,5,2.0,3.601268895219003
Pulled_Pork,6,6.0,1.7007848100379566
Pulled_Pork,7,1.0,3.067994758351051
Sour_Cream,1,2.0,1.0149806813650517
Sour_Cream,2,4.0,3.956811805808089e-06
Sour_Cream,3,5.0,3.9993846218716342
Sour_Cream,4,3.0,3.0116027427836074
Sour_Cream,5,1.0,1.8605535785861969
Steak,1,7.0,5.475317829946929
Steak,2,4.0,0.0007700829839978
Steak,3,9.0,7.999858577638202
Steak,4,2.0,4.959189552217935
Steak,5,6.0,1.3365226942909092
Steak,6,5.0,4.908718898723509
Steak,7,1.0,5.7878993571240525
Steak,8,3.0,0.081177844437147
Steak,9,8.0,5.9179259885659485
Unbreaded_Chicken_Breast,1,10.0,8.944382661839196
Unbreaded_Chicken_Breast,2,5.0,2.746855591520176
Unbreaded_Chicken_Breast,3,1.0,0.7396579318215588
Unbreaded_Chicken_Breast,4,4.0,6.970256855898231
Unbreaded_Chicken_Breast,5,6.0,1.2716527129388189
Unbreaded_Chicken_Breast,6,7.0,2.7220561729077684
Unbreaded_Chicken_Breast,7,9.0,7.04911339163938
Unbreaded_Chicken_Breast,8,3.0,3.094391755863065
Unbreaded_Chicken_Breast,9,8.0,7.085780367508238
Unbreaded_Chicken_Breast,10,2.0,5.750809949457205
Yogurt,1,1.0,4.735199721114769
Yogurt,2,6.0,0.7329362791245806
Yogurt,3,2.0,2.402051051797271
Yogurt,4,3.0,2.198877786437184
Yogurt,5,5.0,3.1240751328244327
Yogurt,6,4.0,2.7787753256511727
